"GEL-Oral_Oropharyngeal_common_SBS2","GEL-Oral_Oropharyngeal_common_SBS3+16","GEL-Oral_Oropharyngeal_common_SBS17","GEL-Oral_Oropharyngeal_common_SBS1","GEL-Oral_Oropharyngeal_common_SBS13","GEL-Oral_Oropharyngeal_common_SBS127","GEL-Oral_Oropharyngeal_common_SBS18","GEL-Oral_Oropharyngeal_rare_SBS4","GEL-Oral_Oropharyngeal_rare_SBS7a","GEL-Oral_Oropharyngeal_rare_SBS10a","GEL-Oral_Oropharyngeal_rare_SBS31","GEL-Oral_Oropharyngeal_rare_SBS33","GEL-Oral_Oropharyngeal_rare_SBS13","GEL-Oral_Oropharyngeal_rare_SBS93+121"
0.00135709213782373,0.00741301115764525,0.0107715700512523,0.00649008583152298,7.2148305563633e-23,0.00872200884368877,0.0364545256665029,0.0104058007553174,1.3243466751043e-201,0.0114499068787089,0.00377527182046089,0.00948354426101706,0.00374405116371601,0.0137530764365301
5.81424503084025e-06,0.0204991454171062,0.0130743914943634,0.0122173285374347,0.0216628498887633,0.0065677647824252,0.0517628316790736,0.0303494690981996,0.00245099709093107,0.0388818568132915,0.00770908091539389,0.0442779244462272,0.026550416423869,0.0276899183983808
3.73040297669777e-05,0.018920011671038,0.00761465237424876,0.0145557759478812,0.00946043050471524,1.45999712288103e-09,0.0282349565298263,0.0376861435916418,0.00455306359172097,0.00491196390711749,0.0191434366807303,0.0255244582549086,0.0175998635142886,0.0145105658191612
0.00226760854690328,0.00233134475176768,0.00117585748726385,0.00221218730900805,0.00232622866586808,8.75365251312897e-15,0.00562101313687913,0.00703103495460303,0.000100446641343459,0.00104115075327811,0.000386289405478926,0.000400657602930526,0.0054522109580019,0.00285636795791322
0.00733514017592011,0.0190574612063128,0.0202719162440763,0.0192573065363432,0.0128670430855813,0.0187731377168404,0.0859551649879884,0.016192351629483,0.00212708798966913,0.255980389050533,0.0106964442593527,0.0322240616315,0.0251342697389593,0.044021191077196
0.00100429476259476,0.0118649501491841,0.00252956204251509,0.00568104524327965,0.00276989081836684,0.00766070848509302,0.00860451194730919,0.0151045205980232,0.000180061637300191,0.0036523200678409,0.00955809356397801,0.00237123754340027,0.0112388364851495,0.0182013417268978
7.40105113885263e-18,0.00518677593837181,0.00199440276707082,0.00567063674381396,0.000729548338396151,0.00328435417331386,0.00581765998694795,0.00630035290381972,0.000146791973258147,0.00106690760325222,0.00489108407068586,1.46860063299906e-05,0.00423456323793243,0.0120173566869448
9.50927078788824e-11,0.00305968133476644,0.000289659304692118,0.00161145320818222,0.00035055207283761,0.000402356111967754,0.00259599376687372,0.00349865674219199,0.000210944587022432,0.0009841656081439,0.00724531852125538,0.000256432216876901,0.00203324632470652,0.00841119394351069
1.79402880769749e-22,0.019095292352383,0.00218883000705692,0.00740138820921642,0.0022653457385345,0.00813346616641379,0.00644818914443592,0.00464706761640229,0.00053554280751499,0.00388178353593807,0.00819494288417338,6.11504135815633e-05,0.00643074884982607,0.0415340553126274
6.68110003240923e-05,0.0100318127723224,0.00329480293154624,0.00424048967695711,0.00319653158618892,0.00249989237663481,0.00363507607016477,0.0126434297335327,0.000382136368751063,0.00272146796210649,0.00471570069195519,0.00328333977293083,0.00988603355012856,0.00545702840425088
0.00166160625726623,0.00716302464108746,0.00154500758716301,0.00433442610072258,0.000615280462930774,0.00254606536084881,0.00362017111698622,0.009141329080562,0.00099290165950375,0.00223692093466954,0.00784531773690874,6.17140896279652e-08,0.00404031934155007,0.00556370143501336
0.000834521368353484,0.00282800067042894,0.000334799555180093,0.0026236398165382,0.000406666017256876,9.42503464793791e-05,0.00262074288959104,0.00474083680534814,0.000334142583479076,0.000217207071513777,0.00708300405797011,7.31636225940153e-09,1.89319158312015e-28,0.00972814574474685
2.19792256702208e-21,0.0159950686978793,0.00153824349548585,0.00654542033049561,0.003493509180161,0.00312688692041949,0.0028814411226781,0.0074414043894616,0.00160071033218281,0.00344110732818609,0.0106635189201351,8.11855221798566e-05,0.00847653022461523,0.0126564739644732
0.00165321040498818,0.00556990891404108,0.000745912016954539,0.00214227861980762,0.00107785386434521,0.00299511829479861,0.00414156766086388,0.00778305776166131,3.09951498047741e-78,0.00244252286767285,0.00517676285814818,0.0017882625172901,0.00530439327764706,0.00236610966359193
0.000766998514430059,0.00621791063209639,0.00368923055317477,0.0043346936336565,0.000384359094448942,0.0014878715230989,0.00123845237437458,0.00796828118866682,0.000257309395148516,1.46187346513704e-06,0.00865915940836436,0.00143295461248704,0.00615932088404433,0.0135777052120103
0.000302202529374284,0.00142409204781378,0.000246397607801347,0.000646982660357951,2.20563754500234e-05,1.29221239294471e-22,0.00123975822985069,0.00534668528088466,0.00014138100364511,0.000507706439020433,0.00348231291183002,0.00112327636885124,3.82133112119248e-10,0.00259105292758896
0.000640158059535679,0.00980591863231358,0.00145667754259571,0.00368823693618896,0.00179592750493783,0.00292442846322636,0.00440158936638411,0.00316098715372891,0.000226210562015705,9.85382728833219e-53,0.00391650327440186,0.00254692223863407,0.00223872392871343,0.00855246978382401
0.0545179900671303,0.0166854960247264,0.00302445357103039,6.20524031326377e-05,0.19534640501709,0.00358323939177924,0.000548226954694661,0.0141370145071392,2.68303708268363e-49,2.56951267869294e-06,0.00156838824894036,0.00891289148327889,0.191656073137772,0.0156879017065929
0.00602492907519987,0.0141854479203913,0.00322162865769464,0.00619181572140321,0.037882390183491,0.0021355839354628,0.00115767531441605,0.012560811143107,0.00251059880768281,0.00323148837407439,0.00877261838901578,8.01914119137641e-05,0.0330404447541757,0.0106377295357826
0.000873647658429778,0.00154181603408382,0.000592772432858882,0.000785384152295404,0.0114281043878846,1.29221239294471e-22,0.000625417919837937,0.0031558909252093,0.000328525334790038,1.06370451258095e-19,0.00278256824657275,0.00162384894599364,0.00483685706919151,0.00514581653716567
0.0078474237106987,0.0445360465402721,0.00405903425851393,0.0166535770123737,0.214901825621847,0.0257367263658217,0.00695740789178252,0.0106580257890578,0.00404887435928314,0.00325492050924256,0.001806741648401,0.0196793929629166,0.186761449434608,0.0562469986437004
0.00759535484017086,0.0128298618021714,0.00715673980749559,0.0235221437492577,0.00355888265572375,0.0253887635294063,0.0243937357772218,0.0204219095799487,4.95464924741662e-30,0.00197034303710709,0.0204358683490418,0.000130399704181697,0.0158658329306792,0.00820000602512148
0.0018914562080976,0.00489777636619624,0.00366310942900633,0.0113801458749101,0.000736572523209765,0.0207625566586505,0.0130855725942332,0.00936538529677255,0.0211823120333062,3.63907467106598e-30,0.00161935967617385,0.00467601698264893,0.00316063683747239,0.00337887668627821
0.0132616469645138,0.00382999816866531,0.0113489514074135,0.11963937144277,4.14130989550981e-10,0.00320957990214573,0.0138170277074773,0.00377341151989301,9.80974967514646e-88,0.0106120632264369,0.0170058128814342,0.0903559096782953,0.0113701259545935,0.0113325764056206
0.00336176686714424,0.00662492772159012,0.0037513547365749,0.0141601497831787,0.000792022654596026,0.0339461026836066,0.0187058617487218,0.0116173841123393,0.00830552540595059,0.00519929714071641,0.0103158817734766,0.00533670814372798,0.0114423544639574,0.00737335820946249
0.018431574909764,0.0122718439001728,0.00244382684238375,0.0163074250070423,0.00772882059166462,0.0164045103115337,0.0259315915794963,0.0184005306528799,0.0670559049869586,5.8434338640833e-25,0.0226125592092324,0.000482152749665802,0.0256498204516258,1.29373164803237e-09
0.00549749343783664,0.00579309594559321,0.00216904998223703,0.0146932505983968,0.000844040037764327,0.0257861945974897,0.0262962438215801,0.0139036211969037,0.125336619386739,1.71705096038673e-36,0.112209105856863,0.00494031799535943,0.0547878490931266,5.07399801053465e-16
0.0112989260776959,0.00171097987047088,0.00991338942738645,0.067706468700875,0.00194547913522783,0.00684645052077677,0.0123451367507614,0.00554261858553771,0.0128192616840913,2.96832128289141e-05,0.0146286027192772,0.0628783994726314,5.64397346660674e-07,0.00460232275659563
0.0117001898302185,0.0196711643947694,0.00450893873121198,0.0206062417240732,0.00326921239193985,0.0220584710889869,0.0212444687056122,0.0255296117513181,0.0965079880374628,0.00465959326306206,0.104284814948343,1.3789864704807e-06,0.0405745956854519,7.53980849850039e-16
0.00611546213985156,0.0119797097746461,0.00514849155351326,0.0194606863728556,0.00411226054987893,0.0157950910519634,0.0191102256026007,0.00932975590409241,4.29828673279606e-109,0.00458831900089143,0.0200653797389615,0.0104557093396357,0.0149377201519042,4.84393247549333e-25
0.004122160453092,0.00845829594243735,0.00577693838289134,0.0197669657371134,0.00178634651694608,0.0146775958795524,0.0151739098701216,0.00722114353469235,0.01288342608591,0.0128430759326001,0.0133130939961083,0.0001684164402147,0.00494714090872251,0.0054870227066176
0.00914773482840367,0.00242815847999638,0.0171455856696244,0.0823795467143623,0.0013356099865897,0.00489938338845007,0.0130081761954266,0.0044550863254951,6.10963170676858e-185,0.0221489035724516,0.00807727583833678,0.0527936464201769,0.00182749149495538,0.00898962746432991
0.00388347077844587,0.0111444679615238,0.00390132732778255,0.0225729995587287,0.0024286664784739,0.0195650711130245,0.0124282083135738,0.00976318319036135,0.006948907978511,0.0142933168108805,0.00502489929099884,3.03978379550789e-06,0.000383677400796498,0.00418387313511235
0.378875256336794,2.03527624211158e-05,0.00901559866476129,7.78432105559275e-05,0.241240532569592,9.82867034919915e-08,0.000746692055274371,8.43744026433613e-05,0.0713468873159991,0.00119074329188803,2.42981865053933e-05,8.34901611227919e-05,1.7651105771088e-07,5.25102431204915e-25
0.0947292517925572,0.0038635583217777,0.00594225285188779,0.0160907472516344,0.0446083731965299,0.0434087792417634,0.0195768532246674,0.00909220231305871,0.257614882943885,0.00362056516013194,0.00772993844717021,0.000776940307138308,0.0130593289135733,1.94862049143529e-08
0.0417469534386741,2.4986741551048e-07,0.00608240780255968,0.0484168267624718,0.0286524084393162,0.0061932230020986,0.00743872964799026,4.45678267108305e-38,0.0319907270804411,0.0281771933818512,3.56295987739419e-08,0.00120697579857903,2.48362184437004e-06,0.00259708031033565
0.211229227772571,0.00881039100619437,0.00770857743967237,0.0172502098791763,0.122468916884407,0.0301860187361644,0.0108948502230255,0.00936562728314774,0.10032137348211,0.00894062707730821,0.0243292158634658,0.00143379539875459,1.98093009419141e-07,0.00951383129600524
0.00185588177737436,0.014001542645913,0.00198096035881579,0.000451348885538734,1.35458894761949e-07,0.0327185399303562,0.00396672823648935,0.0127109665035527,0.00899262128287063,0.0223475435768603,0.00215968062889277,0.00304677730965327,3.48691644627149e-05,0.015797865641075
0.0011872692192033,0.00639307069767017,0.00196417687549584,0.00430673002001995,4.54921487805097e-05,0.0208238089644504,0.00152278408774635,0.0033544595999523,0.000467255357273678,0.0125274531358327,0.0164979520348543,5.21348333597546e-06,0.000621220462998539,0.000268232941991472
0.00080070718247179,0.0116505561473391,0.00202692621403171,0.0052713381503746,0.00023156896223738,0.0117266925658637,0.00176274002537268,0.0145121966070777,0.00127665708594206,0.0126117717017272,0.00297762725478174,0.00287137525612519,7.92340066986469e-09,0.00387811119436199
0.00258484639357394,0.00601788382389967,0.00913012029242743,0.00128407568775021,6.42945149810993e-05,0.0662724602247906,0.0113261105786024,0.00644527014914345,0.00965817475561478,0.0366328559291855,0.000167816632450693,0.0112677219539103,0.00294507995934499,0.0101109170718659
0.000318171891151757,0.0120069947835303,0.0032481452850206,1.82663623532328e-19,0.000190402939901252,0.00829390308382443,0.00291384936917049,0.0135051707086917,0.00136910591602161,0.00963408193169602,0.0178742928561556,0.00477683612530685,0.00693261820825881,0.00227988399567025
0.00154844294250358,0.0114198474028171,0.0089240078546568,0.00275324186095295,0.000297059220501576,0.00988760227146304,0.00174975378562641,0.00822179685721599,0.00105366971846052,0.0103041572152439,0.0211060328431643,9.03219675187904e-06,0.0064458245797031,0.00216067035062336
0.000193893671224466,0.0164783755342878,0.00614801759138788,5.82663674629433e-16,0.000259348492603933,0.00289207810889205,0.00415629189144384,0.026252458451259,0.000900929561297186,0.00861840799567993,0.023666465775971,0.00532330831722113,0.0054987654393946,0.00336389507669542
0.00281845280986756,0.0136829487549585,0.0260274594883242,0.00221771669928229,2.30582414244204e-19,0.0231442009760899,0.000522092722997908,0.0130401824224714,0.003691732503537,0.0108618189673755,0.0279382884009207,0.000596120339967328,0.00733924578215992,0.00445833840183904
0.00147237618798339,0.00760971438029904,0.00109998024087155,1.8921263599456e-05,1.62817083851211e-06,0.00499411547007546,0.00224884565500517,0.0109258079360882,0.00130084107125797,0.00324492275978085,0.00104124755907742,0.00234118571635993,0.00071467089791146,0.000627045270158486
0.000392440254592292,0.00461335526438543,0.00359776467567145,0.00315984758561349,8.52772160872027e-05,0.00335961642294927,0.00184911314063221,0.00335417470384456,0.00023507525871224,0.00343594758149857,0.00497280959908848,6.95441105590953e-19,0.00216949276484857,0.00107929184644915
0.000448579128688097,0.00809128575216921,0.00174394267765599,0.00152556901371729,1.12331290716106e-17,0.00163825937818353,0.0032982075416318,0.0136827350276173,0.000619105007119579,0.00274142491790764,0.00276456230169127,0.000243419936891425,0.00128967801398331,0.00118124242874586
0.000417310508740168,0.00597261613917906,0.00723599578304832,0.00191141642651278,0.000115952957118895,0.00769466461891882,0.00408482656488441,0.00605193984434927,0.00135892757733617,0.00492561553805839,0.00362966329343132,0.00452519574347818,6.52821091962726e-26,0.00286631376791546
7.52861575951437e-19,0.00688529747878479,0.010427140819908,0.0124220305585615,0.000756486697731331,0.0266489707570348,0.0237375405191989,0.00838815755328012,0.00440504866192459,0.013319920250346,0.00178701853236551,0.00367148918721895,0.00784626671091281,0.0231865251136015
0.00106136218202781,0.00764819655190858,0.0040918215209829,0.00269018989924066,9.80437531799332e-05,0.0138987153360337,0.00466998887786524,0.00261011577620512,0.00332465992200139,0.00805492343067781,0.00382016342530063,1.19407914093519e-07,0.00698461315767895,0.00168194454245681
0.000707222121546903,0.00908623332866127,0.00109387125787219,0.00113186660339461,7.2148305563633e-23,0.00559998357230152,0.00355246821119072,0.00916773787581368,0.00202985583301287,0.00454773530148319,0.00264708330800582,5.08498688202849e-08,1.83122015620265e-18,0.00267671968838129
1.55843108651494e-21,0.00968369653785649,0.0153123337329731,0.00497152392666347,0.000447507435142974,0.0316044463471589,0.011698571359126,0.00693873041576211,0.0236725598482649,0.011379660531627,0.00160129866640672,0.0100005658637955,0.00922990358494807,0.0217057953630203
0.00206562404553853,0.0734328265164553,7.04149523205218e-06,0.016728698819973,0.000419272269160319,0.0241585967957897,0.00200260457992403,0.0113794787177425,0.00146349055331993,0.0292791459129397,0.0149263595253336,1.11302928380262e-07,0.000758416643835583,2.88636760160095e-08
3.53899078686434e-18,0.00881456635772071,0.00609577098364605,0.0107683082764821,0.000250423897815503,0.00896635608797966,0.00189072911142926,0.00157581978615584,0.000276817933925187,0.00704778997782899,0.00376188295911665,1.56299818869066e-06,0.00375742130393392,0.0101680804855375
0.00523131534207424,0.0253475858261503,0.00239853225722084,0.0125566737728965,7.2148305563633e-23,0.00786623770558569,0.00419612346083043,0.0152324339917396,0.000687538373932688,0.00976053918445936,0.00867427683989763,0.0569725036712501,0.00557365024234554,0.00489419596999116
0.00195944398757401,0.0407950390088671,0.00615312833627128,0.0208498929069795,0.000317670652118244,0.0249448348083811,0.00459609391936359,3.58340212964619e-12,0.0018420401232091,0.0190905034341325,0.0108171490423005,3.04781249347704e-10,0.0073404826457095,0.0208860218841837
0.0020128147751519,0.0178488384733838,0.00776561136349406,0.00727847460514176,9.24531197816535e-05,0.00410837369155746,0.0044844734271114,0.0136358127886267,0.00417944314270244,0.00963105822004345,0.00317686701659629,2.50758082753634e-06,0.00606696413750364,0.00453847014119064
0.00388115254663521,0.00996122239055918,0.026622018801141,0.009851252101762,1.07817629670673e-22,0.00341920388833096,0.00238613909317644,0.0018361828216088,0.00063443311038061,0.00718901354952443,0.0115281852122005,0.0118837005024539,0.00241206220854186,0.00792739252120739
0.00384879195556154,0.0113819946748675,0.0178825373154272,0.00699630609938758,7.2148305563633e-23,0.005209880171053,0.00487632651041642,0.0133082175114739,0.000436997252886132,0.00254213709224742,0.00915705694433163,0.0258780075947706,0.0120904386768284,0.00698269245646241
1.67269520744553e-07,0.0167238593958778,0.0849303587154781,0.00679905452619409,5.65134036684576e-05,0.00980028603617485,0.00246622646381365,0.0060764136719153,0.00806907769380363,0.00389584911335653,0.0145099209067974,0.00336302036110687,0.00374721217530369,0.0140657783216833
0.000840000749030585,0.0159270699214786,0.00284931044501106,0.0138252934581635,0.000491072466041258,0.0110509355428141,0.00521597438947712,0.0103802425572671,0.000473036779422878,0.0137731503034417,0.00451368718234617,7.68195339757475e-10,0.00348299989941923,0.00610989579807908
6.22039865628472e-10,0.00559761979982397,0.00930756421310877,0.0125044676736811,0.000226012868672138,0.00811964950873889,0.00360279485490722,0.000991284306281843,1.75324950659591e-61,0.0108213168041427,0.00582746763195588,1.94164763780354e-13,0.00275177956490928,0.00651594990830611
0.0106268864177814,0.0120037843408411,0.00584924538905572,0.012139118849621,7.2148305563633e-23,8.59228634036014e-14,0.00123893152136866,0.00550574305266884,7.09391340064389e-91,0.00706466577011708,0.00160082277303424,0.152529885482066,0.00238626691181098,6.67672913854094e-07
0.00174225010875734,0.0127516905236582,0.0100723783888514,0.0132795857837032,7.2148305563633e-23,0.0159936427096968,0.00640344658759082,0.00283942379632749,0.011701513344371,0.0184762320315024,0.00742935382045527,3.15516591703757e-06,0.0060009610602318,0.0114106804784955
3.21685044702647e-06,0.0225196621135819,0.00494569949413614,0.0105136294823612,0.000467378832764755,0.0134745255153534,0.00807380870866535,0.00764907889202285,0.00820444406433475,0.0198060506055529,1.6364816693452e-30,9.03834711163115e-09,0.000356808499795382,0.0292316479503474
5.03833508239435e-07,0.00835115256123745,0.0120106609786912,0.0163192410332346,0.000206577686794515,0.0127098003787842,0.00917545818348964,1.41873286956761e-89,0.00273303203426973,0.0146309487482915,0.0064525836724738,3.33680742573849e-10,2.51971279896622e-12,0.0165779275504914
0.0173689570516725,0.0130219599705657,0.00362904488394473,0.0099784023173115,7.2148305563633e-23,1.77586789806725e-18,0.00105547983588278,0.00359284004954614,0.00273594527601614,0.00654895804262093,0.00140927556393622,0.238152792601008,0.000236713219671986,0.0121346341675548
1.79402880769749e-22,0.0160869631391703,0.0193633958351473,0.0154229713423684,0.000233116014474986,0.0193379960022698,0.0120055001897095,0.00218414206212569,0.0102337267774998,0.0118748222689328,3.88418483227558e-45,5.44666759926313e-08,9.38697317037237e-09,0.0333165467725537
0.00018051524449412,0.00634453861980239,0.00293431295451139,0.00408100871480649,0.00024260348492911,0.00666338283133343,0.00243155448283472,0.00145749898988803,0.00265055021972294,0.00375079387901584,0.00393669505847939,0.000161007163784794,0.00162457008666276,0.031847167585483
1.79402880769749e-22,0.00169662522125895,0.00366213598653549,0.00253238079162061,7.2148305563633e-23,0.00215685878794832,0.00142730887642999,7.17528696300956e-60,0.000520340759343078,0.000947034886544116,0.00203390214705219,0.00128075836030109,0.00124502172689699,0.00476803928020994
0.000115169179173945,0.00350973393539194,0.00280913278783982,0.00169027051148204,0.000156790688794803,0.00719210342092858,0.00354898803310789,0.000846987432007292,0.00146756675370337,0.00156081938391095,0.00768600253094623,0.00342333014571605,0.00560092724996878,0.00652295233776875
3.66980382373285e-05,0.00223871576065666,0.0369286932013623,0.00444703609972001,5.37761149530469e-05,0.01004195332222,0.00323364870393177,0.00134982995202124,0.00116683082968471,0.0123728406869959,0.00889927266416613,0.00271353824706742,0.0155155742982406,0.0116942337356412
1.46425985146471e-11,0.00425861341641696,0.00381472331477682,0.00252529480509065,7.2148305563633e-23,0.00445603496065613,0.00209626613407501,0.000885040160957164,0.000498782301561363,0.00223997789587513,0.00415792481280635,0.0019926188865027,0.00313510967932031,0.00894066524582141
0.000208128151513634,0.00227395261957115,0.0120890002498675,0.00181085216428021,0.000132885751485513,0.00393994894171538,0.00214861645916867,0.000436548666387007,0.000814602507969066,0.000993463395147488,0.00308257548032978,0.00253969170234059,0.000830431666984374,0.00221547761981468
0.000404219657961381,0.00676950825205007,0.00821671077661308,0.0029959621749092,0.000150281598528877,0.00288194275992479,0.00353763308666738,0.00289005710777923,0.00171075590755763,0.00218163993152604,0.0033681784990522,0.00208732209216118,0.00189646359095865,0.00261807846631239
0.00466205691961136,1.98207926542718e-08,0.197555875326097,2.60706086707494e-06,0.000568834525116324,1.69648079579925e-06,3.16200853742861e-09,0.00339066911420064,0.0031550567788325,3.03444884570927e-09,0.00340023534770562,1.48906893292031e-06,0.00294229574677826,4.50423260565702e-08
2.71915362217076e-18,0.00167568434061937,0.00120755460921489,0.00180458942735013,2.53214772688945e-06,0.00290405171703091,0.00198338921680404,0.000859802746339008,0.00239105071338893,0.000967718678800265,0.00255815110863356,0.00272065681689895,0.00137094928431663,0.00531647965564562
8.32932960706943e-13,0.000707824122499736,0.00428711117163462,0.00106383225227485,0.000131316829962523,0.00282859457333123,0.00055374627791727,0.000294469268728611,0.000190681519974958,0.000620623133427573,0.0047314207959354,8.24001247144069e-05,0.0023184881177866,0.00370365351718595
0.00291809177111509,0.00362622400949851,0.00275584399425231,0.00275420931201853,8.45045684365818e-14,0.00116211264763865,0.0032193396192943,0.00137041548175868,0.0018141224827694,0.00157362131975012,0.00767944252809161,0.00542692418529852,0.00154145026652381,0.00403115078563803
0.000822443793529187,0.00135444899818462,0.0513892048607425,0.00475271661435313,0.000305337086536572,0.00314911798860183,0.00194345270088389,0.00145275030142296,0.00231733885102643,0.000249523056272944,0.00347275123853358,1.71885622409636e-11,0.00306599313172338,0.00604219574199251
4.13405951711611e-05,0.00888502481170963,0.00554460596983538,0.00525085215623182,0.000341100272493924,0.00529592436750999,0.0034838264825901,2.52590445864913e-38,0.00333473012200778,0.00858523857943079,0.00100700964467022,6.82903663385819e-09,1.16621577193484e-10,0.0471195850376883
1.79402880769749e-22,0.0022867185568047,0.00589093965605715,0.00403702142892648,0.000191254031511697,0.00731410830734032,0.0031216593028518,2.38109331684461e-86,0.00286954803396385,0.00270932828507007,0.00211756098971057,0.00307424835906797,0.00522570734119673,0.00874004463645938
0.000535729499497176,0.00648939179551668,0.00570624701477535,0.00374900354685817,0.000205855372716548,0.00586863456693257,0.00639851368687752,1.91616945427342e-24,0.00186955045025707,0.00369467897040184,0.000853950190627922,5.45430600858061e-06,0.0012959182636183,0.00750202815923139
1.57546545767208e-20,0.00605343035519537,0.0738430743615559,0.0136674073343461,0.000437013413032966,0.0160810122990786,0.0109731691494742,4.15446844679344e-72,0.00850950655532624,0.0690303724128153,0.0122803884202673,1.41292924141935e-06,0.00940080116915259,0.0382256607351787
